GEO_ID,manu_arg
0500000US48031,12.3
0500000US48033,30.6
0500000US48035,18.9
0500000US48037,10.7
0500000US48039,16.3
0500000US48041,9.1
0500000US48043,9.7
0500000US48045,23.0
0500000US48047,11.8
0500000US48049,20.2
0500000US48051,22.9
0500000US48053,11.0
0500000US48055,12.8
0500000US48057,31.2
0500000US48059,17.0
0500000US48061,7.9
0500000US48063,23.0
0500000US48065,21.9
0500000US48067,20.5
0500000US48069,32.4
0500000US48071,20.8
0500000US48073,16.8
0500000US48075,9.2
0500000US48077,17.0
0500000US48079,37.9
0500000US48081,13.1
0500000US48083,21.2
0500000US48085,10.6
0500000US48087,22.1
0500000US48089,18.8
0500000US48091,8.9
0500000US48093,26.5
0500000US48095,24.1
0500000US48097,25.9
0500000US48099,5.8
0500000US48101,19.2
0500000US48103,34.5
0500000US48105,38.0
0500000US48107,19.6
0500000US48109,18.7
0500000US48111,28.8
0500000US48113,9.7
0500000US48115,24.9
0500000US48117,31.2
0500000US48119,20.2
0500000US48121,9.5
0500000US48123,26.8
0500000US48125,22.6
0500000US48127,17.7
0500000US48129,18.7
0500000US48131,28.0
0500000US48133,18.2
0500000US48135,21.0
0500000US48137,14.4
0500000US48139,15.7
0500000US48141,8.3
0500000US48143,23.6
0500000US48145,19.5
0500000US48147,18.7
0500000US48149,21.0
0500000US48151,24.6
0500000US48153,25.8
0500000US48155,16.7
0500000US48157,14.5
0500000US48159,20.0
0500000US48161,19.7
0500000US48163,23.5
0500000US48165,28.3
0500000US48167,12.5
0500000US48169,20.5
0500000US48171,10.2
0500000US48173,44.2
0500000US48175,24.7
0500000US48177,30.1
0500000US48179,23.5
0500000US48181,15.5
0500000US48183,18.4
0500000US48185,22.4
0500000US48187,13.9
0500000US48189,19.4
0500000US48191,18.2
0500000US48193,19.6
0500000US48195,29.4
0500000US48197,30.3
0500000US48199,16.6
0500000US48201,13.5
0500000US48203,19.6
0500000US48205,26.3
0500000US48207,20.4
0500000US48209,7.4
0500000US48211,28.2
0500000US48213,14.5
0500000US48215,7.3
0500000US48217,17.2
0500000US48219,20.2
0500000US48221,11.0
0500000US48223,18.4
0500000US48225,17.0
0500000US48227,18.9
0500000US48229,16.8
0500000US48231,16.7
0500000US48233,23.9
0500000US48235,31.3
0500000US48237,33.2
0500000US48239,30.7
0500000US48241,16.5
0500000US48243,21.1
0500000US48245,13.7
0500000US48247,25.1
0500000US48249,25.1
0500000US48251,16.5
0500000US48253,14.5
0500000US48255,20.3
0500000US48257,11.7
0500000US48259,10.5
0500000US48261,38.8
0500000US48263,20.0
0500000US48265,9.3
0500000US48267,15.8
0500000US48269,47.5
0500000US48271,7.9
0500000US48273,17.3
0500000US48275,31.1
0500000US48277,18.8
0500000US48279,26.6
0500000US48281,9.1
0500000US48283,26.7
0500000US48285,25.9
0500000US48287,19.4
0500000US48289,19.6
0500000US48291,22.5
0500000US48293,19.4
0500000US48295,31.6
0500000US48297,26.7
0500000US48299,8.3
0500000US48301,41.0
0500000US48303,7.8
0500000US48305,19.8
0500000US48307,19.0
0500000US48309,12.5
0500000US48311,18.9
0500000US48313,20.8
0500000US48315,13.9
0500000US48317,26.0
0500000US48319,22.7
0500000US48321,18.3
0500000US48323,14.8
0500000US48325,12.3
0500000US48327,17.5
0500000US48329,24.2
0500000US48331,18.9
0500000US48333,15.0
0500000US48335,19.8
0500000US48337,23.7
0500000US48339,15.3
0500000US48341,37.3
0500000US48343,26.8
0500000US48345,25.7
0500000US48347,16.6
0500000US48349,20.0
0500000US48351,23.3
0500000US48353,19.5
0500000US48355,10.0
0500000US48357,32.4
0500000US48359,19.2
0500000US48361,17.4
0500000US48363,21.8
0500000US48365,28.7
0500000US48367,16.1
0500000US48369,37.2
0500000US48371,20.2
0500000US48373,13.0
0500000US48375,13.4
0500000US48377,15.3
0500000US48379,19.0
0500000US48381,10.8
0500000US48383,43.0
0500000US48385,17.8
0500000US48387,25.6
0500000US48389,22.9
0500000US48391,23.8
0500000US48393,32.1
0500000US48395,17.8
0500000US48397,11.4
0500000US48399,27.8
0500000US48401,22.1
0500000US48403,17.3
0500000US48405,15.3
0500000US48407,14.2
0500000US48409,17.1
0500000US48411,28.7
0500000US48413,29.1
0500000US48415,22.3
0500000US48417,26.1
0500000US48419,26.6
0500000US48421,38.8
0500000US48423,12.4
0500000US48425,17.5
0500000US48427,9.1
0500000US48429,29.1
0500000US48431,27.4
0500000US48433,27.3
0500000US48435,39.8
0500000US48437,17.3
0500000US48439,12.0
0500000US48441,7.8
0500000US48443,21.3
0500000US48445,25.1
0500000US48447,29.3
0500000US48449,27.5
0500000US48451,14.9
0500000US48453,8.5
0500000US48455,15.2
0500000US48457,18.4
0500000US48459,19.8
0500000US48461,30.0
0500000US48463,17.5
0500000US48465,11.4
0500000US48467,15.1
0500000US48469,18.6
0500000US48471,8.2
0500000US48473,16.7
0500000US48475,26.2
0500000US48477,20.1
0500000US48479,6.1
0500000US48481,21.2
0500000US48483,27.4
0500000US48485,12.2
0500000US48487,18.5
0500000US48489,14.5
0500000US48491,11.7
0500000US48493,13.3
0500000US48495,26.3
0500000US48497,19.1
0500000US48499,13.9
0500000US48501,30.7
0500000US48503,20.6
0500000US48505,18.0
0500000US48507,15.7
0500000US49001,30.1
0500000US49003,29.6
0500000US49005,20.9
0500000US49007,13.9
0500000US49009,15.2
0500000US49011,11.0
0500000US49013,28.5
0500000US49015,13.9
0500000US49017,7.8
0500000US49019,7.9
0500000US49021,11.4
0500000US49023,22.7
0500000US49025,6.4
0500000US49027,26.3
0500000US49029,15.5
0500000US49031,18.1
0500000US49033,21.1
0500000US49035,11.8
0500000US49037,13.4
0500000US49039,17.8
0500000US49041,16.7
0500000US49043,7.5
0500000US49045,14.8
0500000US49047,24.2
0500000US49049,10.5
0500000US49051,6.4
0500000US49053,8.0
0500000US49055,16.2
0500000US49057,17.3
0500000US50001,16.8
0500000US50003,16.2
0500000US50005,15.6
0500000US50007,10.9
0500000US50009,19.8
0500000US50011,18.4
0500000US50013,16.4
0500000US50015,12.5
0500000US50017,13.3
0500000US50019,17.3
0500000US50021,13.7
0500000US50023,11.1
0500000US50025,12.3
0500000US50027,13.3
0500000US51001,23.2
0500000US51003,5.8
0500000US51005,22.5
0500000US51007,14.3
0500000US51009,18.0
0500000US51011,17.4
0500000US51013,2.2
0500000US51015,17.0
0500000US51017,13.9
0500000US51019,15.1
0500000US51021,18.0
0500000US51023,13.9
0500000US51025,8.9
0500000US51027,21.3
0500000US51029,12.2
0500000US51031,16.8
0500000US51033,8.3
0500000US51035,21.4
0500000US51036,19.1
0500000US51037,15.4
0500000US51041,7.8
0500000US51043,8.7
0500000US51045,18.0
0500000US51047,10.6
0500000US51049,8.2
0500000US51051,14.0
0500000US51053,12.3
0500000US51057,16.0
0500000US51059,2.9
0500000US51061,7.0
0500000US51063,23.7
0500000US51065,5.3
0500000US51067,17.7
0500000US51069,11.1
0500000US51071,25.5
0500000US51073,12.5
0500000US51075,7.0
0500000US51077,22.3
0500000US51079,6.1
0500000US51081,21.3
0500000US51083,22.4
0500000US51085,6.5
0500000US51087,6.2
0500000US51089,20.9
0500000US51091,20.7
0500000US51093,19.5
0500000US51095,8.2
0500000US51097,16.6
0500000US51099,5.0
0500000US51101,12.7
0500000US51103,7.5
0500000US51105,16.0
0500000US51107,4.9
0500000US51109,9.9
0500000US51111,19.5
0500000US51113,11.4
0500000US51115,11.0
0500000US51117,11.5
0500000US51119,16.1
0500000US51121,9.0
0500000US51125,12.0
0500000US51127,10.2
0500000US51131,13.3
0500000US51133,6.9
0500000US51135,13.7
0500000US51137,9.7
0500000US51139,19.6
0500000US51141,25.0
0500000US51143,21.4
0500000US51145,7.2
0500000US51147,7.4
0500000US51149,11.1
0500000US51153,3.5
0500000US51155,23.4
0500000US51157,8.8
0500000US51159,12.7
0500000US51161,9.5
0500000US51163,17.8
0500000US51165,18.8
0500000US51167,16.9
0500000US51169,21.1
0500000US51171,20.5
0500000US51173,23.3
0500000US51175,18.5
0500000US51177,5.0
0500000US51179,3.2
0500000US51181,19.3
0500000US51183,16.6
0500000US51185,17.9
0500000US51187,8.1
0500000US51191,15.3
0500000US51193,6.9
0500000US51195,12.4
0500000US51197,23.0
0500000US51199,9.8
0500000US51510,2.3
0500000US51520,12.1
0500000US51530,25.8
0500000US51540,4.3
0500000US51550,8.8
0500000US51570,9.0
0500000US51580,24.5
0500000US51590,16.7
0500000US51595,13.3
0500000US51600,3.9
0500000US51610,3.2
0500000US51620,14.5
0500000US51630,2.6
0500000US51640,25.6
0500000US51650,12.4
0500000US51660,12.7
0500000US51670,12.5
0500000US51678,4.7
0500000US51680,9.7
0500000US51683,5.4
0500000US51685,2.9
0500000US51690,16.7
0500000US51700,13.1
0500000US51710,7.3
0500000US51720,10.2
0500000US51730,11.6
0500000US51735,12.8
0500000US51740,12.0
0500000US51750,11.4
0500000US51760,5.3
0500000US51770,10.1
0500000US51775,10.4
0500000US51790,7.7
0500000US51800,13.7
0500000US51810,6.8
0500000US51820,12.4
0500000US51830,4.1
0500000US51840,10.5
0500000US53001,44.4
0500000US53003,15.4
0500000US53005,11.9
0500000US53007,17.3
0500000US53009,10.6
0500000US53011,12.9
0500000US53013,15.6
0500000US53015,17.8
0500000US53017,21.9
0500000US53019,18.0
0500000US53021,28.5
0500000US53023,20.2
0500000US53025,36.9
0500000US53027,15.7
0500000US53029,13.8
0500000US53031,10.4
0500000US53033,10.5
0500000US53035,10.9
0500000US53037,9.0
0500000US53039,23.3
0500000US53041,15.7
0500000US53043,21.1
0500000US53045,18.6
0500000US53047,19.2
0500000US53049,21.9
0500000US53051,12.4
0500000US53053,10.9
0500000US53055,7.8
0500000US53057,16.5
0500000US53059,17.8
0500000US53061,17.4
0500000US53063,9.5
0500000US53065,16.8
0500000US53067,7.3
0500000US53069,18.8
0500000US53071,13.1
0500000US53073,14.6
0500000US53075,12.9
0500000US53077,24.5
0500000US54001,14.5
0500000US54003,10.2
0500000US54005,25.3
0500000US54007,16.1
0500000US54009,14.3
0500000US54011,8.4
0500000US54013,17.2
0500000US54015,20.3
0500000US54017,19.4
0500000US54019,13.5
0500000US54021,15.4
0500000US54023,22.7
0500000US54025,10.7
0500000US54027,18.6
0500000US54029,18.0
0500000US54031,29.3
0500000US54033,11.1
0500000US54035,16.5
0500000US54037,7.8
0500000US54039,7.7
0500000US54041,15.0
0500000US54043,13.8
0500000US54045,20.1
0500000US54047,18.5
0500000US54049,13.3
0500000US54051,12.8
0500000US54053,18.5
0500000US54055,10.5
0500000US54057,20.3
0500000US54059,22.9
0500000US54061,9.2
0500000US54063,26.4
0500000US54065,15.0
0500000US54067,17.8
0500000US54069,9.0
0500000US54071,20.0
0500000US54073,19.8
0500000US54075,15.0
0500000US54077,18.9
0500000US54079,11.2
0500000US54081,12.6
0500000US54083,10.6
0500000US54085,24.7
0500000US54087,15.0
0500000US54089,6.1
0500000US54091,15.4
0500000US54093,16.0
0500000US54095,21.8
0500000US54097,17.9
0500000US54099,12.7
0500000US54101,25.5
0500000US54103,15.5
0500000US54105,18.0
0500000US54107,13.0
0500000US54109,22.5
0500000US55001,18.0
0500000US55003,15.6
0500000US55005,29.7
0500000US55007,14.4
0500000US55009,20.9
0500000US55011,31.2
0500000US55013,18.9
0500000US55015,30.3
0500000US55017,25.0
0500000US55019,38.4
0500000US55021,21.2
0500000US55023,25.1
0500000US55025,10.1
0500000US55027,31.2
0500000US55029,21.4
0500000US55031,9.0
0500000US55033,21.3
0500000US55035,12.6
0500000US55037,20.6
0500000US55039,27.8
0500000US55041,18.2
0500000US55043,24.1
0500000US55045,24.4
0500000US55047,33.2
0500000US55049,19.4
0500000US55051,17.1
0500000US55053,26.6
0500000US55055,25.2
0500000US55057,24.8
0500000US55059,19.2
0500000US55061,34.2
0500000US55063,13.9
0500000US55065,31.7
0500000US55067,23.1
0500000US55069,25.7
0500000US55071,33.6
0500000US55073,24.5
0500000US55075,30.9
0500000US55077,29.1
0500000US55078,14.2
0500000US55079,15.4
0500000US55081,22.8
0500000US55083,28.2
0500000US55085,14.1
0500000US55087,24.3
0500000US55089,20.7
0500000US55091,26.1
0500000US55093,24.5
0500000US55095,27.7
0500000US55097,17.8
0500000US55099,37.8
0500000US55101,23.9
0500000US55103,31.5
0500000US55105,24.3
0500000US55107,32.9
0500000US55109,21.0
0500000US55111,20.4
0500000US55113,12.9
0500000US55115,27.7
0500000US55117,34.6
0500000US55119,38.3
0500000US55121,36.7
0500000US55123,24.4
0500000US55125,6.7
0500000US55127,21.9
0500000US55129,22.4
0500000US55131,25.3
0500000US55133,18.7
0500000US55135,32.5
0500000US55137,27.8
0500000US55139,25.6
0500000US55141,22.9
0500000US56001,6.5
0500000US56003,28.5
0500000US56005,28.3
0500000US56007,25.4
0500000US56009,25.6
0500000US56011,31.0
0500000US56013,12.5
0500000US56015,17.2
0500000US56017,15.2
0500000US56019,22.0
0500000US56021,7.7
0500000US56023,15.6
0500000US56025,15.6
0500000US56027,19.4
0500000US56029,15.3
0500000US56031,14.9
0500000US56033,11.8
0500000US56035,35.3
0500000US56037,25.1
0500000US56039,6.9
0500000US56041,15.5
0500000US56043,22.8
0500000US56045,30.1
0500000US72001,17.6
0500000US72003,11.4
0500000US72005,11.4
0500000US72007,11.7
0500000US72009,18.2
0500000US72011,21.7
0500000US72013,15.5
0500000US72015,10.0
0500000US72017,18.4
0500000US72019,9.3
0500000US72021,5.4
0500000US72023,13.0
0500000US72025,9.1
0500000US72027,14.0
0500000US72029,9.2
0500000US72031,5.1
0500000US72033,4.8
0500000US72035,14.3
0500000US72037,13.9
0500000US72039,18.4
0500000US72041,15.5
0500000US72043,22.6
0500000US72045,8.6
0500000US72047,13.6
0500000US72049,2.3
0500000US72051,13.0
0500000US72053,7.7
0500000US72054,15.4
0500000US72055,14.3
0500000US72057,13.1
0500000US72059,13.8
0500000US72061,4.8
0500000US72063,13.5
0500000US72065,14.0
0500000US72067,8.1
0500000US72069,13.8
0500000US72071,11.1
0500000US72073,36.2
0500000US72075,17.8
0500000US72077,16.3
0500000US72079,19.2
0500000US72081,20.0
0500000US72083,16.2
0500000US72085,22.5
0500000US72087,5.5
0500000US72089,9.0
0500000US72091,16.1
0500000US72093,33.2
0500000US72095,10.8
0500000US72097,9.1
0500000US72099,9.9
0500000US72101,17.2
0500000US72103,14.8
0500000US72105,10.6
0500000US72107,17.1
0500000US72109,17.1
0500000US72111,11.1
0500000US72113,10.5
0500000US72115,14.6
0500000US72117,12.2
0500000US72119,8.6
0500000US72121,16.7
0500000US72123,17.9
0500000US72125,15.4
0500000US72127,4.2
0500000US72129,14.1
0500000US72131,15.6
0500000US72133,19.7
0500000US72135,7.7
0500000US72137,5.5
0500000US72139,4.7
0500000US72141,12.4
0500000US72143,14.6
0500000US72145,17.2
0500000US72147,7.3
0500000US72149,21.5
0500000US72151,18.9
0500000US72153,16.4
