GEO_ID,median_income
0500000US49037,25487
0500000US49039,18375
0500000US49041,24064
0500000US49043,40954
0500000US49045,33903
0500000US49047,32673
0500000US49049,22480
0500000US49051,32245
0500000US49053,24531
0500000US49055,25703
0500000US49057,29259
0500000US50001,29156
0500000US50003,28009
0500000US50005,27727
0500000US50007,31687
0500000US50009,25250
0500000US50011,34458
0500000US50013,32737
0500000US50015,30107
0500000US50017,31527
0500000US50019,26702
0500000US50021,28520
0500000US50023,32574
0500000US50025,27850
0500000US50027,32129
0500000US51001,26943
0500000US51003,36235
0500000US51005,31134
0500000US51007,31652
0500000US51009,27107
0500000US51011,32720
0500000US51013,65122
0500000US51015,29939
0500000US51017,31272
0500000US51019,31864
0500000US51021,28556
0500000US51023,34339
0500000US51025,21595
0500000US51027,27266
0500000US51029,26562
0500000US51031,30029
0500000US51033,31849
0500000US51035,26549
0500000US51036,30879
0500000US51037,22036
0500000US51041,37584
0500000US51043,39907
0500000US51045,27950
0500000US51047,33983
0500000US51049,27066
0500000US51051,25410
0500000US51053,29595
0500000US51057,26236
0500000US51059,52214
0500000US51061,42014
0500000US51063,30030
0500000US51065,35918
0500000US51067,28033
0500000US51069,35207
0500000US51071,29912
0500000US51073,34029
0500000US51075,36558
0500000US51077,23959
0500000US51079,33781
0500000US51081,22139
0500000US51083,27635
0500000US51085,40870
0500000US51087,35993
0500000US51089,24592
0500000US51091,27108
0500000US51093,38531
0500000US51095,35620
0500000US51097,33558
0500000US51099,41690
0500000US51101,36434
0500000US51103,26535
0500000US51105,22214
0500000US51107,56469
0500000US51109,31429
0500000US51111,26934
0500000US51113,25644
0500000US51115,30457
0500000US51117,25901
0500000US51119,26749
0500000US51121,21010
0500000US51125,27455
0500000US51127,38797
0500000US51131,25762
0500000US51133,30802
0500000US51135,27232
0500000US51137,33766
0500000US51139,25927
0500000US51141,25849
0500000US51143,26806
0500000US51145,40499
0500000US51147,16571
0500000US51149,32338
0500000US51153,42740
0500000US51155,30287
0500000US51157,32231
0500000US51159,26218
0500000US51161,35910
0500000US51163,28452
0500000US51165,28850
0500000US51167,29737
0500000US51169,26937
0500000US51171,28669
0500000US51173,27370
0500000US51175,30173
0500000US51177,37192
0500000US51179,43969
0500000US51181,32741
0500000US51183,15462
0500000US51185,26465
0500000US51187,34213
0500000US51191,28562
0500000US51193,31116
0500000US51195,24844
0500000US51197,26058
0500000US51199,40613
0500000US51510,53767
0500000US51520,23413
0500000US51530,17614
0500000US51540,26588
0500000US51550,36846
0500000US51570,33517
0500000US51580,25939
0500000US51590,24464
0500000US51595,21794
0500000US51600,45691
0500000US51610,59674
0500000US51620,25477
0500000US51630,30843
0500000US51640,23103
0500000US51650,29920
0500000US51660,14844
0500000US51670,27731
0500000US51678,5223
0500000US51680,17975
0500000US51683,34171
0500000US51685,38473
0500000US51690,24685
0500000US51700,28294
0500000US51710,25969
0500000US51720,23718
0500000US51730,25189
0500000US51735,42325
0500000US51740,29566
0500000US51750,10773
0500000US51760,26472
0500000US51770,26391
0500000US51775,28884
0500000US51790,27498
0500000US51800,35559
0500000US51810,35085
0500000US51820,29653
0500000US51830,10651
0500000US51840,26408
0500000US53001,25374
0500000US53003,28215
0500000US53005,33174
0500000US53007,27752
0500000US53009,26911
0500000US53011,34112
0500000US53013,25884
0500000US53015,29579
0500000US53017,26003
0500000US53019,21853
0500000US53021,27014
0500000US53023,31229
0500000US53025,25283
0500000US53027,26118
0500000US53029,31310
0500000US53031,24837
0500000US53033,42437
0500000US53035,33278
0500000US53037,21802
0500000US53039,26619
0500000US53041,26891
0500000US53043,29696
0500000US53045,28965
0500000US53047,24676
0500000US53049,24420
0500000US53051,29701
0500000US53053,35286
0500000US53055,28521
0500000US53057,30716
0500000US53059,32495
0500000US53061,39832
0500000US53063,29386
0500000US53065,28086
0500000US53067,36178
0500000US53069,31432
0500000US53071,24837
0500000US53073,26054
0500000US53075,12418
0500000US53077,23819
0500000US54001,21662
0500000US54003,32456
0500000US54005,29186
0500000US54007,25795
0500000US54009,29013
0500000US54011,24497
0500000US54013,28178
0500000US54015,24200
0500000US54017,27263
0500000US54019,26964
0500000US54021,18900
0500000US54023,27433
0500000US54025,25771
0500000US54027,27464
0500000US54029,26566
0500000US54031,24935
0500000US54033,30301
0500000US54035,28992
0500000US54037,35933
0500000US54039,30643
0500000US54041,27436
0500000US54043,27008
0500000US54045,27671
0500000US54047,22625
0500000US54049,27093
0500000US54051,27114
0500000US54053,27528
0500000US54055,25538
0500000US54057,25508
0500000US54059,27113
0500000US54061,24821
0500000US54063,26437
0500000US54065,27395
0500000US54067,26986
0500000US54069,26272
0500000US54071,25295
0500000US54073,29065
0500000US54075,21869
0500000US54077,25739
0500000US54079,35700
0500000US54081,26786
0500000US54083,26455
0500000US54085,25851
0500000US54087,24452
0500000US54089,23560
0500000US54091,29784
0500000US54093,24340
0500000US54095,25342
0500000US54097,26769
0500000US54099,28492
0500000US54101,20525
0500000US54103,25140
0500000US54105,26962
0500000US54107,27163
0500000US54109,27076
0500000US55001,21803
0500000US55003,23577
0500000US55005,27458
0500000US55007,25796
0500000US55009,31392
0500000US55011,31060
0500000US55013,25392
0500000US55015,36902
0500000US55017,30396
0500000US55019,27909
0500000US55021,34790
0500000US55023,25117
0500000US55025,33256
0500000US55027,31204
0500000US55029,27690
0500000US55031,28553
0500000US55033,23396
0500000US55035,25044
0500000US55037,24381
0500000US55039,31762
0500000US55041,24861
0500000US55043,23876
0500000US55045,31721
0500000US55047,28542
0500000US55049,31392
0500000US55051,25174
0500000US55053,28657
0500000US55055,30962
0500000US55057,26424
0500000US55059,30300
0500000US55061,32236
0500000US55063,26536
0500000US55065,29918
0500000US55067,26753
0500000US55069,30967
0500000US55071,31320
0500000US55073,31359
0500000US55075,29965
0500000US55077,28180
0500000US55078,23411
0500000US55079,30148
0500000US55081,31127
0500000US55083,31938
0500000US55085,26510
0500000US55087,33291
0500000US55089,38845
0500000US55091,29222
0500000US55093,29385
0500000US55095,30162
0500000US55097,25243
0500000US55099,28801
0500000US55101,32403
0500000US55103,27269
0500000US55105,29506
0500000US55107,25841
0500000US55109,38856
0500000US55111,29900
0500000US55113,23596
0500000US55115,28408
0500000US55117,31568
0500000US55119,29845
0500000US55121,31423
0500000US55123,29449
0500000US55125,24343
0500000US55127,27049
0500000US55129,27184
0500000US55131,38656
0500000US55133,41344
0500000US55135,30701
0500000US55137,26941
0500000US55139,30644
0500000US55141,30369
0500000US56001,19133
0500000US56003,26149
0500000US56005,42014
0500000US56007,35027
0500000US56009,31552
0500000US56011,36167
0500000US56013,27418
0500000US56015,26920
0500000US56017,29856
0500000US56019,31250
0500000US56021,32877
0500000US56023,32392
0500000US56025,31751
0500000US56027,26465
0500000US56029,29770
0500000US56031,27272
0500000US56033,31856
0500000US56035,39028
0500000US56037,35879
0500000US56039,32473
0500000US56041,25686
0500000US56043,28427
0500000US56045,35641
0500000US72001,15672
0500000US72003,12846
0500000US72005,15247
0500000US72007,15919
0500000US72009,19475
0500000US72011,14303
0500000US72013,16639
0500000US72015,15842
0500000US72017,17408
0500000US72019,16753
0500000US72021,17811
0500000US72023,17856
0500000US72025,18498
0500000US72027,15403
0500000US72029,16791
0500000US72031,18740
0500000US72033,17639
0500000US72035,17157
0500000US72037,16736
0500000US72039,16022
0500000US72041,16769
0500000US72043,15099
0500000US72045,14579
0500000US72047,15843
0500000US72049,15571
0500000US72051,22121
0500000US72053,15897
0500000US72054,15863
0500000US72055,13646
0500000US72057,16940
0500000US72059,13786
0500000US72061,24054
0500000US72063,21042
0500000US72065,15745
0500000US72067,15385
0500000US72069,16787
0500000US72071,15827
0500000US72073,15656
0500000US72075,15544
0500000US72077,16734
0500000US72079,15348
0500000US72081,16563
0500000US72083,12832
0500000US72085,16872
0500000US72087,15385
0500000US72089,16384
0500000US72091,17452
0500000US72093,10846
0500000US72095,16361
0500000US72097,14130
0500000US72099,14164
0500000US72101,15784
0500000US72103,16653
0500000US72105,15902
0500000US72107,16853
0500000US72109,16350
0500000US72111,14460
0500000US72113,15805
0500000US72115,14001
0500000US72117,11768
0500000US72119,16639
0500000US72121,16795
0500000US72123,14452
0500000US72125,14691
0500000US72127,18153
0500000US72129,16962
0500000US72131,15380
0500000US72133,15565
0500000US72135,20245
0500000US72137,17489
0500000US72139,19546
0500000US72141,15083
0500000US72143,18036
0500000US72145,18556
0500000US72147,16055
0500000US72149,14229
0500000US72151,15721
0500000US72153,15843
