GEO_ID,Unemployment
0500000US48031,3.4
0500000US48033,0.6
0500000US48035,3.4
0500000US48037,4.3
0500000US48039,3.3
0500000US48041,3.6
0500000US48043,4.4
0500000US48045,3.5
0500000US48047,6.9
0500000US48049,2.2
0500000US48051,3.5
0500000US48053,2.6
0500000US48055,2.6
0500000US48057,3.9
0500000US48059,1.9
0500000US48061,5.2
0500000US48063,3.8
0500000US48065,1.4
0500000US48067,4.8
0500000US48069,2.9
0500000US48071,3.8
0500000US48073,3.2
0500000US48075,2.9
0500000US48077,3.9
0500000US48079,4.1
0500000US48081,2.6
0500000US48083,3.1
0500000US48085,3.2
0500000US48087,3.0
0500000US48089,1.9
0500000US48091,2.7
0500000US48093,2.7
0500000US48095,0.6
0500000US48097,4.2
0500000US48099,4.0
0500000US48101,6.9
0500000US48103,2.0
0500000US48105,1.6
0500000US48107,5.8
0500000US48109,2.8
0500000US48111,3.5
0500000US48113,4.6
0500000US48115,3.7
0500000US48117,3.2
0500000US48119,4.8
0500000US48121,3.7
0500000US48123,3.4
0500000US48125,5.4
0500000US48127,7.3
0500000US48129,2.6
0500000US48131,5.9
0500000US48133,2.4
0500000US48135,4.4
0500000US48137,2.3
0500000US48139,3.7
0500000US48141,4.6
0500000US48143,2.5
0500000US48145,2.8
0500000US48147,3.3
0500000US48149,0.9
0500000US48151,3.9
0500000US48153,4.4
0500000US48155,5.1
0500000US48157,3.6
0500000US48159,3.8
0500000US48161,2.8
0500000US48163,3.5
0500000US48165,2.8
0500000US48167,4.6
0500000US48169,1.2
0500000US48171,3.3
0500000US48173,1.6
0500000US48175,5.2
0500000US48177,3.9
0500000US48179,3.0
0500000US48181,4.6
0500000US48183,3.5
0500000US48185,3.0
0500000US48187,3.3
0500000US48189,3.8
0500000US48191,4.6
0500000US48193,2.6
0500000US48195,1.6
0500000US48197,3.1
0500000US48199,2.8
0500000US48201,4.8
0500000US48203,4.9
0500000US48205,0.7
0500000US48207,4.7
0500000US48209,4.1
0500000US48211,3.0
0500000US48213,3.6
0500000US48215,5.2
0500000US48217,5.1
0500000US48219,4.6
0500000US48221,1.7
0500000US48223,3.5
0500000US48225,2.2
0500000US48227,3.5
0500000US48229,2.4
0500000US48231,5.7
0500000US48233,2.9
0500000US48235,2.1
0500000US48237,2.2
0500000US48239,3.1
0500000US48241,5.3
0500000US48243,2.5
0500000US48245,4.2
0500000US48247,9.0
0500000US48249,3.6
0500000US48251,3.9
0500000US48253,1.2
0500000US48255,1.8
0500000US48257,4.6
0500000US48259,2.8
0500000US48261,0.0
0500000US48263,1.3
0500000US48265,4.4
0500000US48267,3.6
0500000US48269,3.1
0500000US48271,6.8
0500000US48273,6.6
0500000US48275,2.9
0500000US48277,4.0
0500000US48279,2.8
0500000US48281,4.6
0500000US48283,3.9
0500000US48285,2.1
0500000US48287,3.6
0500000US48289,4.1
0500000US48291,4.7
0500000US48293,5.0
0500000US48295,3.7
0500000US48297,1.5
0500000US48299,3.5
0500000US48301,0.0
0500000US48303,3.5
0500000US48305,6.7
0500000US48307,2.4
0500000US48309,3.4
0500000US48311,9.5
0500000US48313,1.5
0500000US48315,4.3
0500000US48317,2.1
0500000US48319,2.9
0500000US48321,3.7
0500000US48323,7.3
0500000US48325,3.4
0500000US48327,4.5
0500000US48329,2.6
0500000US48331,5.2
0500000US48333,2.1
0500000US48335,2.6
0500000US48337,3.4
0500000US48339,3.5
0500000US48341,2.7
0500000US48343,7.0
0500000US48345,5.9
0500000US48347,5.3
0500000US48349,6.2
0500000US48351,6.4
0500000US48353,3.7
0500000US48355,3.9
0500000US48357,3.2
0500000US48359,2.8
0500000US48361,4.5
0500000US48363,3.9
0500000US48365,2.7
0500000US48367,3.5
0500000US48369,1.9
0500000US48371,2.1
0500000US48373,4.6
0500000US48375,2.8
0500000US48377,4.7
0500000US48379,3.5
0500000US48381,2.4
0500000US48383,2.8
0500000US48385,2.9
0500000US48387,3.5
0500000US48389,3.6
0500000US48391,4.2
0500000US48393,1.6
0500000US48395,4.7
0500000US48397,3.7
0500000US48399,2.5
0500000US48401,3.1
0500000US48403,3.2
0500000US48405,5.3
0500000US48407,3.9
0500000US48409,3.2
0500000US48411,1.9
0500000US48413,3.1
0500000US48415,2.4
0500000US48417,3.0
0500000US48419,5.1
0500000US48421,0.7
0500000US48423,4.0
0500000US48425,2.0
0500000US48427,7.9
0500000US48429,3.1
0500000US48431,0.9
0500000US48433,4.0
0500000US48435,4.2
0500000US48437,2.5
0500000US48439,4.1
0500000US48441,3.4
0500000US48443,2.7
0500000US48445,3.6
0500000US48447,1.7
0500000US48449,4.1
0500000US48451,2.3
0500000US48453,3.7
0500000US48455,4.6
0500000US48457,4.5
0500000US48459,4.4
0500000US48461,2.5
0500000US48463,3.8
0500000US48465,4.6
0500000US48467,3.3
0500000US48469,3.5
0500000US48471,1.6
0500000US48473,5.5
0500000US48475,3.0
0500000US48477,2.7
0500000US48479,3.4
0500000US48481,3.5
0500000US48483,3.4
0500000US48485,2.9
0500000US48487,4.0
0500000US48489,5.5
0500000US48491,3.7
0500000US48493,3.8
0500000US48495,2.5
0500000US48497,4.0
0500000US48499,4.5
0500000US48501,6.2
0500000US48503,2.5
0500000US48505,7.6
0500000US48507,6.5
0500000US49001,2.3
0500000US49003,3.8
0500000US49005,3.1
0500000US49007,4.7
0500000US49009,2.4
0500000US49011,2.5
0500000US49013,3.6
0500000US49015,2.5
0500000US49017,3.5
0500000US49019,5.0
0500000US49021,5.0
0500000US49023,2.7
0500000US49025,3.8
0500000US49027,2.5
0500000US49029,2.3
0500000US49031,1.6
0500000US49033,2.6
0500000US49035,3.6
0500000US49037,4.2
0500000US49039,4.2
0500000US49041,3.2
0500000US49043,2.3
0500000US49045,4.8
0500000US49047,3.5
0500000US49049,3.3
0500000US49051,2.5
0500000US49053,3.5
0500000US49055,1.2
0500000US49057,3.5
0500000US50001,3.3
0500000US50003,3.4
0500000US50005,3.9
0500000US50007,3.2
0500000US50009,4.1
0500000US50011,3.5
0500000US50013,4.1
0500000US50015,2.7
0500000US50017,2.9
0500000US50019,3.0
0500000US50021,3.5
0500000US50023,3.1
0500000US50025,3.9
0500000US50027,2.9
0500000US51001,4.0
0500000US51003,2.0
0500000US51005,2.3
0500000US51007,2.4
0500000US51009,3.2
0500000US51011,2.5
0500000US51013,2.6
0500000US51015,2.9
0500000US51017,5.6
0500000US51019,2.9
0500000US51021,3.2
0500000US51023,2.5
0500000US51025,3.4
0500000US51027,3.7
0500000US51029,4.5
0500000US51031,2.6
0500000US51033,4.3
0500000US51035,2.9
0500000US51036,4.3
0500000US51037,3.8
0500000US51041,4.4
0500000US51043,3.0
0500000US51045,2.8
0500000US51047,4.1
0500000US51049,5.4
0500000US51051,3.1
0500000US51053,5.8
0500000US51057,3.9
0500000US51059,3.3
0500000US51061,2.7
0500000US51063,4.2
0500000US51065,3.2
0500000US51067,3.7
0500000US51069,3.4
0500000US51071,2.7
0500000US51073,2.5
0500000US51075,3.1
0500000US51077,3.7
0500000US51079,5.1
0500000US51081,2.9
0500000US51083,2.9
0500000US51085,2.6
0500000US51087,4.4
0500000US51089,5.0
0500000US51091,0.7
0500000US51093,5.2
0500000US51095,2.8
0500000US51097,3.4
0500000US51099,4.4
0500000US51101,2.6
0500000US51103,2.7
0500000US51105,5.3
0500000US51107,3.0
0500000US51109,5.0
0500000US51111,2.9
0500000US51113,3.1
0500000US51115,1.1
0500000US51117,3.2
0500000US51119,2.6
0500000US51121,2.7
0500000US51125,2.2
0500000US51127,3.2
0500000US51131,3.6
0500000US51133,3.8
0500000US51135,4.0
0500000US51137,4.7
0500000US51139,5.1
0500000US51141,4.0
0500000US51143,3.8
0500000US51145,2.7
0500000US51147,3.3
0500000US51149,4.9
0500000US51153,3.9
0500000US51155,3.9
0500000US51157,1.4
0500000US51159,2.8
0500000US51161,3.0
0500000US51163,2.7
0500000US51165,3.3
0500000US51167,3.2
0500000US51169,3.8
0500000US51171,3.4
0500000US51173,3.9
0500000US51175,3.2
0500000US51177,3.8
0500000US51179,3.2
0500000US51181,5.0
0500000US51183,1.9
0500000US51185,4.1
0500000US51187,4.2
0500000US51191,3.7
0500000US51193,3.7
0500000US51195,4.8
0500000US51197,4.3
0500000US51199,3.7
0500000US51510,3.1
0500000US51520,5.1
0500000US51530,3.5
0500000US51540,2.5
0500000US51550,4.0
0500000US51570,5.1
0500000US51580,2.7
0500000US51590,6.6
0500000US51595,10.2
0500000US51600,3.8
0500000US51610,4.1
0500000US51620,9.1
0500000US51630,4.9
0500000US51640,3.7
0500000US51650,5.4
0500000US51660,3.5
0500000US51670,6.6
0500000US51678,1.4
0500000US51680,4.2
0500000US51683,4.5
0500000US51685,3.3
0500000US51690,5.5
0500000US51700,5.2
0500000US51710,5.5
0500000US51720,8.4
0500000US51730,7.9
0500000US51735,2.1
0500000US51740,6.7
0500000US51750,4.7
0500000US51760,5.9
0500000US51770,4.7
0500000US51775,3.1
0500000US51790,3.0
0500000US51800,4.7
0500000US51810,3.7
0500000US51820,3.2
0500000US51830,4.5
0500000US51840,3.2
0500000US53001,3.9
0500000US53003,4.8
0500000US53005,4.1
0500000US53007,4.2
0500000US53009,4.6
0500000US53011,4.6
0500000US53013,4.7
0500000US53015,5.4
0500000US53017,3.2
0500000US53019,4.2
0500000US53021,4.4
0500000US53023,2.4
0500000US53025,5.6
0500000US53027,6.3
0500000US53029,4.0
0500000US53031,3.4
0500000US53033,3.8
0500000US53035,3.9
0500000US53037,4.0
0500000US53039,2.6
0500000US53041,5.2
0500000US53043,2.1
0500000US53045,5.4
0500000US53047,4.5
0500000US53049,3.4
0500000US53051,4.0
0500000US53053,4.9
0500000US53055,2.9
0500000US53057,4.3
0500000US53059,4.3
0500000US53061,4.1
0500000US53063,4.3
0500000US53065,4.5
0500000US53067,5.1
0500000US53069,2.7
0500000US53071,3.7
0500000US53073,4.8
0500000US53075,5.2
0500000US53077,5.2
0500000US54001,4.1
0500000US54003,5.8
0500000US54005,4.0
0500000US54007,7.6
0500000US54009,2.3
0500000US54011,3.6
0500000US54013,7.9
0500000US54015,4.6
0500000US54017,2.7
0500000US54019,4.1
0500000US54021,4.3
0500000US54023,3.2
0500000US54025,4.0
0500000US54027,3.8
0500000US54029,3.9
0500000US54031,4.0
0500000US54033,4.2
0500000US54035,2.7
0500000US54037,5.0
0500000US54039,3.7
0500000US54041,3.7
0500000US54043,3.3
0500000US54045,5.5
0500000US54047,3.7
0500000US54049,3.4
0500000US54051,3.2
0500000US54053,4.7
0500000US54055,3.1
0500000US54057,4.1
0500000US54059,7.0
0500000US54061,3.6
0500000US54063,4.6
0500000US54065,7.0
0500000US54067,3.9
0500000US54069,3.2
0500000US54071,2.0
0500000US54073,4.2
0500000US54075,3.0
0500000US54077,4.1
0500000US54079,1.8
0500000US54081,3.8
0500000US54083,3.9
0500000US54085,4.2
0500000US54087,4.6
0500000US54089,5.0
0500000US54091,5.0
0500000US54093,4.5
0500000US54095,4.1
0500000US54097,4.1
0500000US54099,4.5
0500000US54101,5.1
0500000US54103,3.9
0500000US54105,2.7
0500000US54107,4.3
0500000US54109,4.8
0500000US55001,4.4
0500000US55003,4.5
0500000US55005,3.4
0500000US55007,3.9
0500000US55009,3.7
0500000US55011,2.5
0500000US55013,3.4
0500000US55015,1.9
0500000US55017,2.7
0500000US55019,2.7
0500000US55021,2.9
0500000US55023,3.2
0500000US55025,3.2
0500000US55027,3.1
0500000US55029,3.4
0500000US55031,4.1
0500000US55033,3.6
0500000US55035,3.4
0500000US55037,4.2
0500000US55039,3.1
0500000US55041,5.2
0500000US55043,2.8
0500000US55045,2.1
0500000US55047,3.1
0500000US55049,2.9
0500000US55051,3.9
0500000US55053,3.3
0500000US55055,3.2
0500000US55057,3.4
0500000US55059,5.8
0500000US55061,3.1
0500000US55063,3.3
0500000US55065,2.1
0500000US55067,4.3
0500000US55069,3.1
0500000US55071,3.2
0500000US55073,3.3
0500000US55075,3.9
0500000US55077,3.7
0500000US55078,5.8
0500000US55079,5.3
0500000US55081,3.9
0500000US55083,3.3
0500000US55085,2.9
0500000US55087,2.6
0500000US55089,2.4
0500000US55091,2.7
0500000US55093,2.0
0500000US55095,3.7
0500000US55097,4.2
0500000US55099,2.3
0500000US55101,4.8
0500000US55103,2.2
0500000US55105,4.8
0500000US55107,2.9
0500000US55109,3.0
0500000US55111,3.3
0500000US55113,4.3
0500000US55115,2.9
0500000US55117,3.4
0500000US55119,2.9
0500000US55121,2.2
0500000US55123,2.1
0500000US55125,4.1
0500000US55127,4.3
0500000US55129,3.0
0500000US55131,2.9
0500000US55133,2.5
0500000US55135,2.9
0500000US55137,3.5
0500000US55139,2.9
0500000US55141,3.7
0500000US56001,3.1
0500000US56003,1.9
0500000US56005,3.5
0500000US56007,2.7
0500000US56009,3.7
0500000US56011,2.9
0500000US56013,4.7
0500000US56015,4.1
0500000US56017,2.1
0500000US56019,3.0
0500000US56021,3.6
0500000US56023,3.8
0500000US56025,3.4
0500000US56027,0.2
0500000US56029,2.5
0500000US56031,2.3
0500000US56033,2.4
0500000US56035,2.0
0500000US56037,3.7
0500000US56039,1.7
0500000US56041,4.2
0500000US56043,4.6
0500000US56045,2.1
0500000US72001,15.1
0500000US72003,9.5
0500000US72005,8.8
0500000US72007,9.9
0500000US72009,1.9
0500000US72011,6.8
0500000US72013,6.8
0500000US72015,7.5
0500000US72017,5.8
0500000US72019,2.7
0500000US72021,7.7
0500000US72023,3.9
0500000US72025,7.9
0500000US72027,8.0
0500000US72029,11.3
0500000US72031,7.8
0500000US72033,15.6
0500000US72035,5.6
0500000US72037,4.4
0500000US72039,4.0
0500000US72041,8.1
0500000US72043,4.2
0500000US72045,8.4
0500000US72047,10.7
0500000US72049,2.1
0500000US72051,10.3
0500000US72053,13.7
0500000US72054,6.1
0500000US72055,11.0
0500000US72057,4.6
0500000US72059,8.1
0500000US72061,6.3
0500000US72063,8.3
0500000US72065,4.3
0500000US72067,9.9
0500000US72069,5.0
0500000US72071,7.4
0500000US72073,9.8
0500000US72075,9.6
0500000US72077,12.7
0500000US72079,5.2
0500000US72081,15.2
0500000US72083,1.0
0500000US72085,8.8
0500000US72087,13.0
0500000US72089,13.4
0500000US72091,6.8
0500000US72093,4.0
0500000US72095,8.1
0500000US72097,9.5
0500000US72099,9.2
0500000US72101,9.0
0500000US72103,4.5
0500000US72105,9.2
0500000US72107,10.6
0500000US72109,9.5
0500000US72111,10.0
0500000US72113,6.8
0500000US72115,6.2
0500000US72117,6.1
0500000US72119,12.0
0500000US72121,7.8
0500000US72123,4.2
0500000US72125,2.6
0500000US72127,7.9
0500000US72129,5.8
0500000US72131,11.2
0500000US72133,5.0
0500000US72135,8.0
0500000US72137,9.9
0500000US72139,4.2
0500000US72141,11.0
0500000US72143,8.5
0500000US72145,6.5
0500000US72147,5.7
0500000US72149,12.0
0500000US72151,9.0
0500000US72153,9.1
