,ONSConstID,Constituency,qunone,qu1,qu2,qu3,qu4,quother,White,nssec_student,nssec_higher_managerial,nssec_intermediate,nssec_lower_managerial,nssec_lower_supervisory,nssec_unemployed,nssec_routine,nssec_semi_routine,nssec_small_employers,age_under18,age_1824,age_2534,age_3549,age_5064,age_over65,Urban,dep_none,dep_one,dep_two_more,County name,Con2015,Lab2015,Firstparty2015,Con2017,Lab2017,Firstparty2017,Con2019,Lab2019,Firstparty2019,Leave,Home owners,Private renters,Social renters
24,E14000554,Berwick-upon-Tweed,18.096966155644,9.790414097458209,14.106684298740598,16.6822997555087,31.304107145603,10.01952854704534,98.36638513066262,3.2813100638117896,11.1647574383024,10.4374567540555,19.733989390328198,6.679480279849311,9.10279080495118,13.036057507495899,13.0053048358576,13.5588529253478,15.431506759331,5.320756204264479,9.29752880434068,15.0294940683421,24.7842137761603,30.1365003875612,17.880534451139628,48.695899772209565,35.130979498861045,16.173120728929383,Northumberland,41.07315142369443,14.946936150211512,Con,52.461385388041315,24.552260020847154,Con,56.869077869339094,21.639079531691564,Con,55.3,63.7569752875526,18.8645940097938,16.8004783054321
25,E14000555,Bethnal Green and Bow,17.223573846912902,6.7994283478231194,8.59179611072358,13.9348724841349,48.530037259472195,4.92029195093318,40.85582436022925,14.5276679001318,18.228914125303,7.73680404916847,19.230147590489498,3.49623580451703,14.2860788567053,7.456935051677931,7.889923865424691,7.14729275658202,19.0382538433845,15.1648688649182,27.4730329737729,21.0636141815224,10.9661462152828,6.29408392111894,100.0,43.846780766096174,32.203452619100545,23.949766614803288,London,15.248280553246163,61.1952989192049,Lab,12.663602173004595,71.82448809026327,Lab,10.779036359433308,72.73868102110234,Lab,30.9,22.71573839115374,35.303487747504064,39.0301728129804
26,E14000556,Beverley and Holderness,17.502384119994797,10.06275239295,13.7737381824175,17.3928912017142,31.1242450286683,10.14398907425503,97.841640233347,4.9200593373990404,11.688525748192701,12.3113329722856,22.2856671925404,6.37759306788481,7.231156843815489,11.5437142386211,12.3607808048223,11.2811697944382,17.0446878596658,6.16343215462158,9.29872603881414,15.7399690439338,23.6327737429059,28.1204111600587,43.355126329721074,51.022051259113475,34.31363778682292,14.664310954063604,Humberside,48.148148148148145,24.98244015414697,Con,58.411517308314465,33.1733707178547,Con,62.10078069552875,23.91020133726794,Con,58.7,73.8912620490684,15.910361639791521,9.659383177152051
27,E14000557,Bexhill and Battle,17.707136905164,11.054433259014,15.018129405670699,17.0889354322906,30.072292412674802,9.059072585185678,95.66172747508901,4.16305388210123,12.708743877033902,12.850627779967299,22.079837846968,5.0481391813524,7.04690051235853,7.974776195034059,11.6468667304768,16.4810539947075,17.1717552574773,5.6595058772516795,9.11327495357584,14.72093658978,22.470236692525898,30.864290629389004,46.84670373312152,47.118556921890395,36.37259522687347,16.50884785123613,East Sussex,54.7738056430874,14.120395523198956,Con,61.96865751950498,24.699018025289213,Con,63.6115952820131,19.513309529047433,Con,57.7,74.2630676949442,16.0025706940874,8.78320479862896
28,E14000558,Bexleyheath and Crayford,18.29038592554,11.2010579890193,14.638186457206201,16.1797512657128,31.4524639655886,8.23815439693289,72.03796478322445,6.48962034785861,12.725426808089901,15.0070800716022,20.8488070747281,5.4195944321248195,7.67853803200726,10.247401747308201,11.0422399743514,10.5412915119292,23.3848116354206,7.20103723376446,13.0731187068037,21.1587323163144,19.0152552828866,16.1670448248099,100.0,48.71420704845815,33.81883259911894,17.46696035242291,London,47.25420624928465,26.212658807370953,Con,55.57325897895505,35.49536391599726,Con,59.78818850298293,29.48943254867502,Con,65.3,69.7494493392069,13.70594713656387,15.0192731277533
29,E14000559,Birkenhead,21.616375750234,10.278894334012401,15.313033423269601,17.6380705908264,26.605087825560197,8.54853807609713,93.18660138682733,6.02114421012058,8.401244424866471,12.007874015748001,17.4536093827432,6.16843786135124,12.433236055283201,14.9207092120477,14.522878696107,8.07086614173228,22.053925717489,7.5931279334337205,13.317651714169502,18.6717522011057,20.4777031557426,17.8858392780592,100.0,40.0975751135156,33.40498502560139,26.497439860883006,Merseyside,14.857960351522584,67.6170038830983,Lab,18.42292100863431,76.85683530678149,Lab,13.087953885043351,59.037539275673886,Lab,51.7,50.2898270698483,24.618394358032937,24.1136122113805
30,E14000560,"Birmingham, Edgbaston",18.2498268869324,8.0460480759719,10.573498862399799,17.468345039074002,39.6478385596992,6.014442575922439,58.31177780662935,15.330019536563,15.0382075821648,9.1574548062418,17.4370007666246,3.91102208373519,12.2152978707619,10.4174394737492,9.17105621089596,7.32250166926329,21.8759669804258,12.4911412115828,14.8258686603515,19.1100286475749,16.220316820219,15.4766776798458,100.0,45.67006752427424,32.547193060278964,21.78273941544679,West Midlands,38.292204489865114,44.84537330782457,Lab,39.45473722828579,55.31505090342108,Lab,36.86212436212436,50.125212625212626,Lab,47.3,49.6056782334384,23.80717665615138,25.02464511041
31,E14000561,"Birmingham, Erdington",27.0550423827573,11.6659919773304,13.465572443234,15.6945006685557,24.3894061507133,7.729486377408939,61.73455277187021,8.37228130865197,6.1654338252431895,10.2785853604681,14.462885952968,5.75571339196997,15.6429789374256,16.9040346422306,14.7462554741839,7.67183110685852,24.8132568755423,8.842003998943671,14.774399215301601,19.8315539291507,18.3272343154638,13.4115516655977,100.0,36.79582042977707,34.85260395735325,28.351575612869674,West Midlands,30.83554376657825,45.62334217506631,Lab,38.38568396163044,57.96007201010291,Lab,40.07777683158761,50.29946918731727,Lab,63.0,48.01427828471459,21.83821095929264,28.6653113327975
32,E14000562,"Birmingham, Hall Green",25.5256545177294,10.0577736732458,12.070187495973,14.634565408818501,32.3027855930929,5.409033311140219,27.878439896649265,11.9595799059298,10.0438134919782,8.981765855544339,14.813900045102098,3.5662893838190697,21.4041794634994,10.4851699920534,9.864478855694681,8.88082300637872,26.271813855103098,10.6724158971647,14.8574217955497,20.8119432127893,15.465158849611498,11.9212463897815,100.0,39.36496842315469,34.57227727715234,26.06275429969297,West Midlands,17.70394932619139,59.828678314840786,Lab,15.096667280427178,77.59712760081017,Lab,13.949840297858668,67.82899586097409,Lab,33.6,57.0358720886692,24.44893781672025,17.8811253401233
33,E14000563,"Birmingham, Hodge Hill",32.756846438172,12.0778729838709,14.2641129032258,14.7964969758064,19.769615255376298,6.335055443548371,25.82475278191169,13.3526545698924,3.79179267473118,8.474042338709669,9.82337869623656,4.22652049731182,24.746933803763397,14.538180443548299,12.372941868279499,8.67355510752688,31.0272804453827,11.8603445555563,14.0203908368958,19.7364367876543,13.9129520131631,9.442595361347559,100.0,28.723888523595164,37.365333063577964,33.91077841282687,West Midlands,11.46957771875533,68.3959160798265,Lab,14.182868474371684,81.05789541751088,Lab,14.981223473990624,78.65475634957669,Lab,51.5,52.14840292354761,20.3788472724513,26.210768569333098
34,E14000564,"Birmingham, Ladywood",23.5372671913393,9.435205298956589,9.940885296107679,18.3487055304298,32.9057013639115,5.832235319255,23.3805358878245,22.3311343179936,8.78893904187032,6.64334107885295,11.0476037855114,3.50952164739189,19.4848784309535,12.7943520027064,9.018633761562631,6.38159593315705,24.605493469772398,18.0086172074862,20.269960953278503,19.4008347919752,11.62649791302,6.08859566446748,100.0,38.83884075749444,35.19512382120678,25.966035421298784,West Midlands,12.740839737164494,73.62735271188329,Lab,13.198731449875323,82.71237320550996,Lab,11.332446934802222,79.19416876394891,Lab,35.6,26.5563904009813,37.14252855938048,35.097370236908596
35,E14000565,"Birmingham, Northfield",23.3143382575345,10.8634895285107,14.3116402308446,16.6031481010973,27.478736404002202,7.428647478010469,78.14533264082338,7.13706701511136,9.046253614508851,12.2875152747026,18.0416923765622,6.03607854524336,12.5730463504047,13.8736645977762,13.6909731044245,7.31370912126601,24.2670334639734,7.815797407295739,13.655034669882399,19.0835091950557,18.2535046728971,16.9251205908953,100.0,40.01117942984907,34.66294019005031,25.325880380100617,West Midlands,35.71277171993123,41.62172346388451,Lab,42.68287183187517,53.20645801389014,Lab,46.30609309016659,42.500812102649775,Con,61.8,54.6182224706539,14.703186137506929,28.614868641699196
36,E14000566,"Birmingham, Perry Barr",26.826657458563503,11.3213627992633,12.935082872928099,15.935773480662899,25.6065837937384,7.37453959484346,31.897333736504084,11.3892725598526,6.22007366482504,10.0966850828729,13.535911602209898,4.92633517495395,17.991482504604,14.941298342541401,12.2444751381215,8.654465930018409,25.5884271584477,10.071580951709299,14.5647842874521,20.039140323348402,17.1759022549762,12.560165024066,100.0,38.878103606825384,36.012056810054155,25.109839583120465,West Midlands,21.495395055744062,57.43334949103248,Lab,26.53121252573704,68.12453333936692,Lab,26.756352765321374,63.09820390537879,Lab,51.2,57.2213139879431,23.459691427403627,18.5271278226218
37,E14000567,"Birmingham, Selly Oak",17.725968276567798,7.802940980178411,10.918555760717199,25.112900714110896,32.8179573313163,5.62167693710929,68.96885207014208,21.696958910813997,10.4246846566261,9.46586282841316,16.8928388689906,4.24795888856755,10.656047696380499,10.2889813352316,9.53037752219083,6.79628929278547,19.9713197400851,19.8754201209948,13.0038090970199,17.305848084248197,15.7687654044364,14.0748375532153,100.0,44.02505278641076,34.09646271737326,21.878484496215986,West Midlands,29.00384156841966,47.65311078730075,Lab,31.905685413902212,62.94988261712769,Lab,30.929710716235064,56.02522894050579,Lab,46.9,54.8443727462515,22.64661226039091,20.924274055798
38,E14000568,"Birmingham, Yardley",27.013540792487902,11.678650003402199,14.3335072240241,15.876976116491601,23.7995871986209,7.297738664973111,50.16970598544886,9.46381183515162,6.17841184876046,11.1263580484928,13.974007121957799,5.53199210687473,16.5279321372677,14.733833836104198,13.659869808795799,8.80378325659461,27.4848213228703,9.43868490926618,14.4844323428436,19.6265791743476,16.3168665122021,12.6486157384701,100.0,36.775836457522814,35.83504279550117,27.38912074697602,West Midlands,13.99722971495225,41.62474787975991,Lab,19.828322322592243,57.07159228798706,Lab,29.804583157598763,54.7799803177281,Lab,60.1,56.33311326982919,21.21097802508718,21.397246062435098
39,E14000569,Bishop Auckland,22.2931816352268,9.75796280891942,14.6228566828561,18.2963479754206,25.827139292135097,9.20251160544181,97.87238775260522,4.76037138410347,8.393710084259109,10.631674985241201,17.725272366231902,7.02651210218429,11.277035367358899,15.8254172704341,14.3696667203348,9.990339719851871,19.1284756566655,7.34036707330475,11.110012089240499,16.729310913287097,22.3595999560391,23.3322343114628,51.752273943285175,44.51367671470157,33.96684870209541,21.51947458320302,Durham,32.49384345883368,41.399883216126334,Lab,46.916660890460015,48.076523185693496,Lab,53.714987166610875,35.94464903470595,Con,60.9,62.740569668976,18.14857582755957,18.7018860662047
40,E14000570,Blackburn,26.505773672055398,11.090069284064601,13.6593533487297,14.986143187066899,25.4711316397228,8.287528868360269,48.62670023427383,9.55438284506749,6.5208605180198305,11.3303848774235,14.2980865829859,5.06703310661785,16.7715562535364,15.5532973821868,12.718391667340201,8.18600676682178,27.3867975995635,9.22332198927943,13.430147472700598,20.2270542696074,16.4497441093185,13.282934559530299,100.0,38.12392217823225,34.74533045104564,27.130747370722112,Lancashire,27.27789267937908,56.27855178526785,Lab,26.896769441229086,69.76323266336946,Lab,23.99856938483548,64.91416309012875,Lab,53.7,57.1432041193043,19.98202662003295,22.284562323909398
41,E14000571,Blackley and Broughton,26.7752519334427,10.5801393357053,12.4464708012868,13.635298378677799,28.603234122334097,7.95960542855316,54.625427633875546,10.9200728644019,7.1468899470561205,10.6196669969,13.8506279760953,4.48691316992106,16.8727962246865,14.707104279185701,12.092934070499501,9.30299447125371,29.9362326818974,9.77000948099214,15.4884240144355,20.4537113496651,14.485273878337402,9.86634859467229,100.0,36.920593108722436,35.16590899434932,27.91349789692824,Greater Manchester,15.038262556585472,61.926061651217935,Lab,21.581532171615187,70.44599007802957,Lab,24.56108550416904,61.85457558651406,Lab,50.0,35.5135422198618,29.87997875730215,33.529474243228805
42,E14000572,Blackpool North and Cleveleys,22.9304409201561,11.1792921654206,15.0699335954942,17.0951989974504,23.984846520605497,9.740287800872899,95.7537949175857,5.130716600648181,7.40511343176089,13.323730644580401,17.4821750090025,6.27871804105149,10.9701116312567,13.741447605329398,14.2355059416636,11.4324810947065,18.4483520156621,6.45823634041232,11.6093065453807,16.7615705093769,22.5918896011651,24.1306449880027,100.0,40.137092602172785,35.677703052250386,24.185204345576825,Lancashire,44.44444444444444,35.96578072246338,Con,49.39400590143146,44.46070183139464,Con,57.63323368724874,35.480878259973196,Con,66.9,63.46775653793419,25.9137587625132,10.0856204247393
43,E14000573,Blackpool South,25.2131601940285,11.9655930824621,14.9031363923955,16.688258865355,21.8538157934379,9.376035672320802,94.42969839878515,5.38700250067789,5.82838721340122,11.3645265282757,15.495164351782101,6.20499533005935,12.8875297520412,15.0718568286583,15.3535596999186,12.4069777951854,20.4810217088474,7.13642919661238,13.207756505873999,17.687594768180002,21.7877439317545,19.6994538887313,100.0,37.72909662726385,34.841665762932436,27.429237609803707,Lancashire,33.79886545813294,41.76840547539771,Lab,43.08070837982434,50.298972906474404,Lab,49.606130923302395,38.339643380556915,Con,67.8,56.0026027545819,34.8687777898275,8.75176228174818
44,E14000574,Blaydon,19.3549268452616,9.63921257906312,14.061283315801601,17.6432015956066,29.0829360254641,10.21843963880274,96.95637355146549,4.64480874316939,11.051912568306,13.2800546448087,20.431693989071,6.2800546448087395,9.54644808743169,13.005464480874299,13.8510928961748,7.90846994535519,19.0565547177916,6.13476820817743,11.5630263499994,18.065179792681597,21.5604263929552,23.6200445383945,83.68856425263255,47.419298289549474,33.80831935088027,18.77238235957026,Tyne and Wear,17.442585009791703,49.15880363183194,Lab,28.080026620081522,56.10806089343649,Lab,31.22304678093737,43.33092533000591,Lab,56.1,67.82861292665201,12.82898855583101,18.851576390454
45,E14000575,Blyth Valley,19.0549972281055,10.9710159348391,15.7543106511819,19.312285888925203,24.739512999474,10.167877297474009,97.66686978531918,4.5970802712192,9.28229256990149,14.175041578416101,19.381938620307302,7.03208290096518,10.8075452387382,13.1828455272996,14.177884547044,7.3632887461086804,19.630800588310198,6.86632155554783,12.1819592583585,18.1461279227321,20.9985060626064,22.1762846124448,78.96361216147766,46.13390817871532,33.569430543793466,20.29666127749121,Northumberland,21.69990379865318,46.314448402277634,Lab,37.31466227347611,55.94257472346435,Lab,42.68337453192687,40.940796397366555,Con,60.5,63.807837400877595,13.888675032719929,21.5900633869684
