,ONS ID,Constituency name,County name,Con2015,Lab2015,Firstparty2015,Con2017,Lab2017,Firstparty2017,Con2019,Lab2019,Firstparty2019,Leave
58,E14000572,Blackpool North and Cleveleys,Lancashire,44.44444444444444,35.96578072246338,Con,49.39400590143146,44.46070183139464,Con,57.63323368724874,35.480878259973196,Con,66.9
59,E14000573,Blackpool South,Lancashire,33.79886545813294,41.76840547539771,Lab,43.08070837982434,50.298972906474404,Lab,49.606130923302395,38.339643380556915,Con,67.8
60,W07000072,Blaenau Gwent,Gwent and Mid Glamorgan,10.791276078654167,58.012183189723196,Lab,14.769639328063242,58.01321640316206,Lab,19.024454813196996,49.18097885436315,Lab,62.0
61,E14000574,Blaydon,Tyne and Wear,17.442585009791703,49.15880363183194,Lab,28.080026620081522,56.10806089343649,Lab,31.22304678093737,43.33092533000591,Lab,56.1
62,E14000575,Blyth Valley,Northumberland,21.69990379865318,46.314448402277634,Lab,37.31466227347611,55.94257472346435,Lab,42.68337453192687,40.940796397366555,Con,60.5
63,E14000576,Bognor Regis and Littlehampton,West Sussex,51.33075812887342,13.812717548178963,Con,58.95778158591681,24.890948745910578,Con,63.48905764988384,19.55762060012104,Con,64.8
64,E14000577,Bolsover,Derbyshire,24.46474839765444,51.23414700668212,Lab,40.5533222984157,51.920720565790326,Lab,47.435674169532845,35.90056162654012,Con,70.4
65,E14000578,Bolton North East,Greater Manchester,32.816663191306965,42.95776279511596,Lab,42.21277914259788,50.61638226766705,Lab,45.36458811644779,44.496739829185415,Con,58.1
66,E14000579,Bolton South East,Greater Manchester,20.344599072233265,50.450384115062704,Lab,29.652907402594337,60.666776929801756,Lab,34.2774110925032,52.98985321643188,Lab,63.0
67,E14000580,Bolton West,Greater Manchester,40.63220283174185,38.983783338821205,Con,47.908097308731925,46.07474438829475,Con,55.286218507850215,37.32402937238833,Con,55.6
68,E14000581,Bootle,Merseyside,8.059443656980864,74.45738837703756,Lab,12.048600063633472,84.03396436525613,Lab,9.17151340139098,79.44442184894457,Lab,54.8
69,E14000582,Boston and Skegness,Lincolnshire,43.796580447172296,16.47938346523916,Con,63.59989738566665,24.951608013246577,Con,76.65723330775134,15.210092095165004,Con,75.6
70,E14000583,Bosworth,Leicestershire,42.81101862565787,17.457355081930498,Con,56.729810568295115,24.058182595071926,Con,63.892826764956055,17.327048483130138,Con,60.8
71,E14000584,Bournemouth East,Dorset,49.21141276462846,16.614986503669662,Con,51.87584845119092,35.55061911226295,Con,50.586516215448306,32.71502212119982,Con,53.7
72,E14000585,Bournemouth West,Dorset,48.24886888660139,17.681277380125916,Con,53.50169636236997,36.17633181297324,Con,53.39626334906584,31.320007830001956,Con,57.7
73,E14000586,Bracknell,Berkshire,55.76988283163169,16.87073804769619,Con,58.831317540971874,30.17605381807772,Con,58.682612695492175,22.198712051517937,Con,53.2
74,E14000587,Bradford East,West Yorkshire,11.307539970052648,46.640583490315414,Lab,20.365174696418396,65.38731313839814,Lab,21.9106463878327,62.975285171102655,Lab,55.2
75,E14000588,Bradford South,West Yorkshire,26.27127659574468,43.42553191489362,Lab,38.15927306389924,54.4812297498112,Lab,40.37140484638031,46.27462821770967,Lab,63.6
76,E14000589,Bradford West,West Yorkshire,15.289153636138,49.58302308265078,Lab,16.565629942013707,64.67228958003865,Lab,15.175888479699962,76.22060052868214,Lab,46.7
77,E14000590,Braintree,Essex,53.83728098959887,18.48736153371915,Con,62.823452967931814,27.617245728700833,Con,67.5498524723262,18.69145923681657,Con,61.5
78,W07000068,Brecon and Radnorshire,Powys,41.0565453910266,14.732744422817786,Con,48.58228093095273,17.745681521265784,Con,53.14262203828747,9.545245528691401,Con,51.9
79,E14000591,Brent Central,London,20.341469637693486,62.11940806259568,Lab,19.525393911580235,73.06103717301514,Lab,22.203451925425384,64.68085972482292,Lab,42.9
80,E14000592,Brent North,London,33.534986120417344,54.275868670431706,Lab,32.660690241655445,62.88710934731769,Lab,36.29985157770967,51.87262668902639,Lab,42.6
81,E14000593,Brentford and Isleworth,London,42.94481736553047,43.75555749280795,Lab,37.61540833049376,57.38207661977316,Lab,32.150327469739054,50.176593628913345,Lab,43.3
82,E14000594,Brentwood and Ongar,Essex,58.83577085380658,12.509393606566855,Con,65.7928557928558,20.42903042903043,Con,68.57164441254793,13.679200740335041,Con,61.2
83,W07000073,Bridgend,Gwent and Mid Glamorgan,32.182597014168756,37.06688971687831,Lab,39.79424344006473,50.66003930181482,Lab,43.07462827919311,40.3352590207406,Con,50.3
84,E14000595,Bridgwater and West Somerset,Somerset,45.95294506584385,17.61162231160578,Con,55.11009662416119,28.597662484768392,Con,62.14355096093804,19.75300076319989,Con,62.1
85,E14000596,Brigg and Goole,Humberside,53.029812803327935,27.20129419921424,Con,60.4101471469472,32.9715693454957,Con,71.28934150499977,20.736371595778998,Con,66.2
86,E14000597,"Brighton, Kemptown",East Sussex,40.674524345561295,39.15154725643403,Con,38.27707439998374,58.33113174954783,Lab,34.97002039849175,51.57933777017699,Lab,43.6
87,E14000598,"Brighton, Pavilion",East Sussex,22.766844685053773,27.258760699392788,Green,19.21056737219824,26.78246398668678,Green,17.545432601124176,22.77837166798855,Green,25.9
88,E14000599,Bristol East,Avon,30.658039945469888,39.270335187068575,Lab,34.35697553101439,60.723636292052994,Lab,32.44813437128504,53.14453349695134,Lab,46.8
89,E14000600,Bristol North West,Avon,43.947495415500434,34.40401505646173,Con,41.84967465246968,50.65069506063294,Lab,38.718797530643286,48.903999284244435,Lab,41.6
90,E14000601,Bristol South,Avon,24.344046260965342,38.36395106408087,Lab,30.670074657055647,60.06766944945019,Lab,32.67628088991955,50.53808246974418,Lab,47.1
91,E14000602,Bristol West,Avon,15.185773459154753,35.659783861222714,Lab,13.793151603172829,65.93257736565747,Lab,11.68043639444974,62.265649825230376,Lab,20.7
92,E14000603,Broadland,Norfolk,50.49633634086157,18.779784889525136,Con,57.89783995283272,29.640349466688104,Con,59.5573652526458,21.189251803359248,Con,54.1
93,E14000604,Bromley and Chislehurst,London,52.972813507012205,22.19171243135297,Con,53.95182375380395,33.3997685482834,Con,52.578677083790545,28.67708379054558,Con,49.8
94,E14000605,Bromsgrove,Hereford and Worcester,53.8482151402048,22.210737869652597,Con,61.978164322723906,31.31014063656551,Con,63.399174528301884,20.82473466981132,Con,55.4
95,E14000606,Broxbourne,Hertfordshire,56.05119068312185,18.403441682600384,Con,62.15647046435716,28.899652521849006,Con,65.58258039652293,23.174752708431466,Con,65.5
96,E14000607,Broxtowe,Nottinghamshire,45.21519461077844,37.19311377245509,Con,46.80946890538301,45.254738055775746,Con,48.12925170068027,38.48422347662469,Con,52.5
97,E14000608,Buckingham,Buckinghamshire,0.0,0.0,Spk,0.0,0.0,Spk,58.36143591036591,12.036307478962463,Con,48.9
98,E14000609,Burnley,Lancashire,13.520857444774318,37.6163639108338,Lab,30.97294614048151,46.74112683047903,Lab,40.324235583829264,36.856146111225115,Con,66.6
99,E14000610,Burton,Staffordshire,49.77334912402499,27.532976681504472,Con,57.975195848610525,37.845364749253676,Con,60.65082687020394,30.908120973367804,Con,64.8
100,E14000611,Bury North,Greater Manchester,41.941189476011495,41.1054609772275,Con,44.48155647871741,53.614596163079554,Lab,46.241540530731626,46.017377938131126,Con,53.7
101,E14000612,Bury South,Greater Manchester,34.62882558508949,45.053478767340884,Lab,41.576779760737395,53.27515199058639,Lab,43.827823527071644,43.028205434220475,Con,54.5
102,E14000613,Bury St Edmunds,Suffolk,53.61385888340271,17.71793532296389,Con,59.1924066924067,29.525418275418275,Con,60.96163468211825,20.63043723873009,Con,54.0
103,W07000076,Caerphilly,Gwent and Mid Glamorgan,16.590124866569024,44.34625027927414,Lab,25.2149066518149,54.461583165847394,Lab,27.880948226437667,44.913627639155465,Lab,55.1
104,S14000009,"Caithness, Sutherland and Easter Ross",Scotland,6.803954835312701,8.953957760486748,SNP,22.620627164169445,12.40412931620336,LD,16.45420733064183,6.154433035572369,LD,51.3
105,E14000614,Calder Valley,West Yorkshire,43.618908873573524,35.35047907211296,Con,46.14669101181658,45.097667688703616,Con,51.87652483864827,41.88569549945495,Con,53.2
106,E14000615,Camberwell and Peckham,London,13.168867942825003,63.25323403347491,Lab,12.800459834181007,77.79732460112868,Lab,11.467110387311477,71.26318770799405,Lab,31.5
107,E14000616,Camborne and Redruth,Cornwall,40.22848173018227,24.95857678555856,Con,47.46780584447746,44.21330691761598,Con,53.13796731987214,35.864752715071376,Con,58.4
108,E14000617,Cambridge,Cambridgeshire,15.677753312473442,36.01421562946653,Lab,16.3281724890049,51.904029749347444,Lab,15.526065997878241,47.97409220346554,Lab,26.2
109,E14000618,Cannock Chase,Staffordshire,44.185651500031845,33.733200280260725,Con,54.97576871657755,37.44777740641711,Con,68.30911407164295,25.38596074536307,Con,68.9
110,E14000619,Canterbury,Kent,42.86542597961283,24.53941831104461,Con,44.691901408450704,45.02112676056338,Lab,45.21817244190109,48.27242027514847,Lab,45.3
111,W07000050,Cardiff Central,South Glamorgan,14.681985198985664,40.0093153237075,Lab,19.810736492679666,62.40988926598459,Lab,20.147290899526567,61.22375783080676,Lab,32.0
112,W07000051,Cardiff North,South Glamorgan,42.44100799593361,38.2631815604778,Con,42.11102994886778,50.13455845603782,Lab,36.23210420385068,49.48923404093723,Lab,39.1
113,W07000080,Cardiff South and Penarth,South Glamorgan,26.81337990442925,42.783980114427756,Lab,30.191579943235574,59.48833175654368,Lab,28.954704521639417,54.137092469206586,Lab,42.8
114,W07000079,Cardiff West,South Glamorgan,25.150712458896603,40.65354402630618,Lab,29.75401574127689,56.670741384117186,Lab,27.983628213179724,51.77469302899712,Lab,43.8
